"Cluster.ID","Ind.ID","BATCH","OR","OR1","OR0"
1,1,263,59.8920514118897,59.8920514118897,57.6594762122748
1,2,263,62.6355688489248,62.6355688489248,60.2340274689071
1,3,263,55.4398251002161,55.4398251002161,53.4575552744538
1,4,263,51.5935057074706,51.5935057074706,50.607891083414
1,5,263,62.5357196445372,62.5357196445372,60.0972728794011
1,6,263,54.7197732057205,54.7197732057205,53.7445865486149
1,7,263,49.3897639627857,49.3897639627857,48.3390396287339
1,8,263,64.1292450321578,64.1292450321578,61.3110268035765
1,9,263,47.7845953293314,47.7845953293314,46.4384313492436
1,10,263,58.08157165693,58.08157165693,56.0467278937121
1,11,263,56.5898969570941,56.5898969570941,54.4959483360698
1,12,263,59.2005061204131,59.2005061204131,57.4777495227183
1,13,263,49.9690020993204,49.9690020993204,48.7932545447682
1,14,263,53.8228814931851,53.8228814931851,52.7254365405983
2,15,263,47.3745229986789,47.3745229986789,45.7192792424851
2,16,263,50.8103749080863,50.8103749080863,49.2162637625454
2,17,263,40.8885965726041,42.0840931423494,40.8885965726041
2,18,263,42.0916261997435,42.0916261997435,41.1234603089669
2,19,263,53.1319667267389,53.1319667267389,52.2082113725165
2,20,263,51.1965251436882,51.1965251436882,49.2559044600093
2,21,263,49.2297292569863,49.2297292569863,47.1740248603672
2,22,263,47.2849489619243,47.2849489619243,45.3457285167252
2,23,263,44.0867063782774,45.4777010144173,44.0867063782774
2,24,263,43.0199827179811,43.0199827179811,41.7098493528699
2,25,263,42.3744562089597,42.3744562089597,41.2091296769386
2,26,263,46.0217052067712,46.0217052067712,44.2247665108202
2,27,263,54.2865891752641,54.2865891752641,52.1309390569009
2,28,263,43.3896657655156,44.7191012751379,43.3896657655156
2,29,263,45.9481186787373,45.9481186787373,44.3485023131991
2,30,263,46.6671102289509,46.6671102289509,44.5200456125647
2,31,263,54.265476339587,54.265476339587,52.5538119727493
2,32,263,50.8136188814483,50.8136188814483,48.6425410467032
2,33,263,52.8843657151215,52.8843657151215,50.9037473330974
2,34,263,49.9190526154437,51.9682530505537,49.9190526154437
2,35,263,47.3036263624382,47.3036263624382,45.0261361020048
2,36,263,46.2295371971019,46.2295371971019,44.6063177494286
3,37,263,48.1434055547316,48.1434055547316,46.7195726360126
3,38,263,47.8753247907513,47.8753247907513,46.2012127708069
3,39,263,38.8363354122456,40.4220274962118,38.8363354122456
3,40,263,47.7579171426575,47.7579171426575,47.2292601355077
3,41,263,45.1259807227366,45.1259807227366,43.1947177258223
3,42,263,43.2399946521537,44.5519019988625,43.2399946521537
3,43,263,45.5051450988349,45.5051450988349,43.8271150921843
3,44,263,48.196505910605,48.196505910605,47.2634310749093
3,45,263,46.7879418504793,46.7879418504793,45.0961058170357
3,46,263,46.8634530100041,48.5854801455933,46.8634530100041
3,47,263,47.4601010443098,49.0417374342943,47.4601010443098
3,48,263,40.8357758618874,40.8357758618874,39.5231220169689
3,49,263,42.3857388658877,43.3213023462587,42.3857388658877
3,50,263,46.6012489448258,46.6012489448258,45.5087554381555
